BP_LOC_ID,LATITUDE,LONGITUDE,COUNT_ID,MUNICIPALITY,FACILITY_NAME,CNT_LOC_DESCRIPTION,STREET_1,STREET_2,STREET_3,STREET_4,STREET_5,STREET_6,CNT_DESCRIPTION,TEMPERATURE,SKY,FACILITY_TYPE,COUNT_TYPE,FROM_ST_NAME,FROM_ST_DIR,TO_ST_NAME,TO_ST_DIR,COUNT_DATE,COUNT_DOW,CNT_0630,CNT_0645,CNT_0700,CNT_0715,CNT_0730,CNT_0745,CNT_0800,CNT_0815,CNT_0830,CNT_0845,CNT_0900,CNT_0915,CNT_0930,CNT_0945,CNT_1000,CNT_1015,CNT_1030,CNT_1045,CNT_1100,CNT_1115,CNT_1130,CNT_1145,CNT_1200,CNT_1215,CNT_1230,CNT_1245,CNT_1300,CNT_1315,CNT_1330,CNT_1345,CNT_1400,CNT_1415,CNT_1430,CNT_1445,CNT_1500,CNT_1515,CNT_1530,CNT_1545,CNT_1600,CNT_1615,CNT_1630,CNT_1645,CNT_1700,CNT_1715,CNT_1730,CNT_1745,CNT_1800,CNT_1815,CNT_1830,CNT_1845,CNT_1900,CNT_1915,CNT_1930,CNT_1945,CNT_2000,CNT_2015,CNT_2030,CNT_2045,CNT_TOTAL
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,SB,Charles St.,SB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,8,4,,,,,,,,,,,,,,,,,,,,,,,19
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,SB,Beacon St.,WB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,SB,Beacon St.,EB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,EB,Charles St.,SB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,4
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,EB,Beacon St.,EB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,12
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,EB,Charles St.,NB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,8
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,WB,Charles St.,SB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,2
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,WB,Beacon St.,WB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,2
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Beacon St.,WB,Charles St.,NB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,NB,Beacon St.,WB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,7
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,NB,Beacon St.,EB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,3
10528,42.35617502,-71.06943036,7014,Boston,,BEACON ST & CHARLES ST,Beacon St.,Charles St.,,,,,,63,1,Street Intersection,B,Charles St.,NB,Charles St.,NB,10/15/1975,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,11
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Birmingham Pkwy.,NB,Dr. P.D. White Path,NB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,1
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Birmingham Pkwy.,NB,Arsenal St.,WB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,0,,,,,,,,,,,,,4
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Birmingham Pkwy.,NB,Western Ave ,EB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,,,,,,,,,,,,,2
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Arsenal St.,EB,Birmingham Pkwy.,SB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,1
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Arsenal St.,EB,Western Ave ,EB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,1
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Arsenal St.,EB,Dr. P.D. White Path,NB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Western Ave,WB,Birmingham Pkwy.,SB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,,,,,,,,,,,,,2
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Western Ave,WB,Arsenal St.,WB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,3,1,0,,,,,,,,,,,,,6
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Dr. P.D. White Path,SB,Western Ave ,EB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Dr. P.D. White Path,SB,Arsenal St.,WB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
20091,42.36160858,-71.14669246,7017,Boston,,DR. P. D. WHITE PATH / BIRMINGHAM PKWY / WESTERN AVE,Birmingham Pkwy.,Dr. P.D. White Path,Western Ave.,Arsenal St.,,,,41,1,Trail Intersection,B,Dr. P.D. White Path,SB,Birmingham Pkwy.,SB,10/31/1975,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,1
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,BU Br.,SB,Essex St.,SB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,2,5,2,,,,,,,,,,,,,,,,,12
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,BU Br.,SB,Comm Ave,EB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,1,1,0,1,2,,,,,,,,,,,,,,,,,9
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,BU Br.,SB,Comm Ave,WB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,5
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,WB,BU Br.,NB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,4,7,8,5,7,2,,,,,,,,,,,,,,,,,46
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,WB,Comm Ave,WB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,5,2,1,1,,,,,,,,,,,,,,,,,15
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,WB,Essex St.,SB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,4
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,EB,BU Br.,NB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,2
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,EB,Comm Ave,EB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,4
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Comm Ave,EB,Essex St.,SB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,2
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Essex St.,NB,Comm Ave,WB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,4
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Essex St.,NB,Comm Ave,EB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,2
20014,42.35064521,-71.11091931,7021,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,45,3,Street Intersection,B,Essex St.,NB,BU Br.,NB,2/11/1976,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,4
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,BU Br.,SB,Essex St.,SB,2/13/1976,F,,,,,0,2,5,9,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,BU Br.,SB,Comm Ave,EB,2/13/1976,F,,,,,2,1,4,0,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,BU Br.,SB,Comm Ave,WB,2/13/1976,F,,,,,0,0,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,WB,BU Br.,NB,2/13/1976,F,,,,,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,WB,Comm Ave,WB,2/13/1976,F,,,,,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,WB,Essex St.,SB,2/13/1976,F,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,EB,BU Br.,NB,2/13/1976,F,,,,,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,EB,Comm Ave,EB,2/13/1976,F,,,,,0,1,5,3,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Comm Ave,EB,Essex St.,SB,2/13/1976,F,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Essex St.,NB,Comm Ave,WB,2/13/1976,F,,,,,0,2,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Essex St.,NB,Comm Ave,EB,2/13/1976,F,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
20014,42.35064521,-71.11091931,7023,Boston,BU Br.,BU BRIDGE / COMMONWEALTH AVE / ESSEX ST,Comm Ave.,Essex St.,BU Br.,,,,,44,2,Street Intersection,B,Essex St.,NB,BU Br.,NB,2/13/1976,F,,,,,1,5,3,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,WB,Huntington Ave,WB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,0,,,,,,,,,,,,,,9
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,WB,Mass Ave,SB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,0
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,WB,Mass Ave,NB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,,,,,,,,,,,,,,3
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,SB,Huntington Ave,WB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,0
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,SB,Mass Ave,SB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,0,,,,,,,,,,,,,,6
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,SB,Huntington Ave,EB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,3
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,NB,Huntington Ave,WB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,,,,,,,,,,,,,,2
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,NB,Mass Ave,NB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,1,,,,,,,,,,,,,,6
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Mass Ave,NB,Huntington Ave,EB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,0
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,EB,Mass Ave,NB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,,,,,,,,,,,,,,4
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,EB,Mass Ave,SB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,,,,,,,,,,,,,,1
10432,42.34270214,-71.08485232,7024,Boston,,MASS AVE & HUNTINGTON AVE,Mass Ave.,Huntington Ave.,,,,,,44,2,Street Intersection,B,Huntington Ave,EB,Huntington Ave,EB,2/13/1976,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,,,,,,,,,,,,,,4
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard Ave,SB,Harvard St.,SB,2/13/1976,F,,,,,,1,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard Ave,SB,Comm Ave,EB,2/13/1976,F,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard Ave,SB,Comm Ave,WB,2/13/1976,F,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,WB,Harvard Ave,NB,2/13/1976,F,,,,,,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,WB,Comm Ave,WB,2/13/1976,F,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,WB,Harvard St.,SB,2/13/1976,F,,,,,,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,EB,Harvard Ave,NB,2/13/1976,F,,,,,,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,EB,Comm Ave,EB,2/13/1976,F,,,,,,1,2,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Comm Ave,EB,Harvard St.,SB,2/13/1976,F,,,,,,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard St.,NB,Comm Ave,WB,2/13/1976,F,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard St.,NB,Comm Ave,EB,2/13/1976,F,,,,,,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10029,42.35026587,-71.13093711,7025,Boston,,HARVARD AVE /  HARVARD ST & COMMONWEALTH AVE ,Harvard Ave.,Comm Ave.,Harvard St.,,,,,44,2,Street Intersection,B,Harvard St.,NB,Harvard Ave,NB,2/13/1976,F,,,,,,1,0,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
